gene_id,D1_dNA,D2_dNA,D3_dNA,E1_dNA,E1_dPA,E2_dNA,E2_dPA,E3_dNA,E3_dPA,P1_dNA,P1_dP,P2_dNA,P2_dP,P3_dNA,P3_dP,T1_CD71A,T2_CD71A,T3_CD71A
MSTRG.20573|Bcat1,93,72,86,389,2350,375,2070,734,2960,164,40,175,30,181,65,38,57,34
MSTRG.20574|Gm23071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20575|Gm26666,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
MSTRG.20576|Gm15687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20577|Bcat1,2,0,0,0,4,2,1,2,3,0,0,18,0,1,0,0,0,0
MSTRG.20564|Sox5,66,82,79,89,18,98,38,63,22,125,80,128,65,141,105,34,50,56
MSTRG.20566|Gm44068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20567|Sox5os1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20568|Sox5os2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,1
MSTRG.20569|Sox5it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20570|Sox5os3,3,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
MSTRG.20571|Sox5os4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20572|Sox5os5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20565|Sox5,10,19,17,13,11,10,8,16,10,10,3,3,2,8,4,10,10,17
MSTRG.20579|Rps25-ps1,12,23,19,58,34,44,25,20,34,21,13,27,1,15,17,25,30,29
MSTRG.20580|2010013B24Rik,49,64,30,40,19,27,8,35,21,26,21,19,7,17,22,22,13,16
MSTRG.20581|Gm44428,33,35,46,15,26,15,27,19,23,13,14,26,2,28,16,49,35,21
ENSMUSG00000083962|Gm15707,44,49,27,14,15,25,16,24,6,10,9,19,9,10,17,27,28,15
MSTRG.20587|Lrmp,4334,4335,4131,3508,4100,3445,3794,4037,3909,2972,2028,2863,1256,3530,2318,4134,3918,4542
MSTRG.20589|Casc1,16,14,34,5,9,4,7,26,27,17,28,25,6,20,17,17,9,16
MSTRG.20590|Gm15543,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20591|Etfrf1,713,834,834,461,453,427,450,445,432,583,772,579,504,564,711,850,783,872
MSTRG.20592|Kras,2473,2646,2408,2652,2408,2387,2204,2070,2398,2326,1407,1896,741,2443,1461,2221,2143,2526
MSTRG.20588|Gm43910,6,7,19,6,4,9,7,16,16,4,2,0,5,2,13,5,10,8
MSTRG.20593|Gm44164,51,57,60,26,24,33,22,42,34,52,50,29,19,42,44,34,31,67
MSTRG.20578|Gm15706,20,49,42,79,40,98,36,58,21,53,53,62,24,58,54,34,37,33
MSTRG.20582|Lmntd1,0,0,0,0,0,0,0,0,0,3,43,4,30,6,44,0,3,0
MSTRG.20583|Gm23498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20584|1700073E17Rik,0,0,0,0,0,0,0,2,0,0,7,0,2,3,3,0,0,0
MSTRG.20585|Gm15499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20586|Gm25373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20594|Rassf8,123,106,135,232,313,258,337,338,330,159,286,131,163,177,278,402,267,205
MSTRG.20600|Bhlhe41,359,454,361,57,51,67,37,65,58,996,4469,1020,3190,1220,4980,428,468,895
MSTRG.20601|Gm43909,11,11,19,3,1,1,8,4,0,15,61,32,74,52,215,9,22,47
MSTRG.20596|Sspn,3,0,0,0,0,0,0,2,0,31,5,33,14,59,27,0,0,3
MSTRG.20598|Gm43931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20599|Sspnos,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
MSTRG.20597|Sspn,1894,556,337,1466,1755,1351,583,1930,728,615,505,382,899,1343,450,361,372,430
ENSMUSG00000108161|Gm32914,8,3,0,0,0,0,0,5,3,6,10,6,12,12,20,2,0,0
MSTRG.20603,3,0,3,0,0,0,0,4,0,7,8,37,7,7,5,0,0,0
MSTRG.20604,3,0,0,0,0,0,0,0,0,7,0,28,0,0,10,0,0,0
MSTRG.20602,1,1,2,0,0,0,0,3,0,1,4,24,0,1,2,0,0,0
MSTRG.20605|Itpr2,2289,2374,2412,1816,694,1917,750,1627,844,2329,2266,2065,1487,2368,2643,1520,1559,2181
MSTRG.20607|Gm44086,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0
MSTRG.20606|Itpr2,7,3,0,0,0,4,0,2,3,35,117,30,93,22,125,5,13,22
MSTRG.20608|Gm44087,4,2,2,2,2,5,6,2,5,5,5,5,2,3,7,3,3,2
MSTRG.20609|Gm15720,7,4,6,7,8,7,6,6,9,2,3,7,4,4,3,8,5,12
MSTRG.20619|Stk38l,273,296,276,393,250,347,207,340,252,438,365,426,208,321,418,194,206,234
MSTRG.20620|Gm44270,3,7,0,5,0,5,0,0,0,3,0,7,0,6,0,0,0,0
MSTRG.20616|Gm6266,20,12,17,59,31,49,49,33,30,27,16,26,9,23,16,25,22,9
MSTRG.20617,3,1,1,8,16,10,13,9,23,9,2,9,0,5,4,2,2,1
ENSMUSG00000040187|Arntl2,13,20,11,0,5,2,13,3,5,12,16,8,11,2,16,13,17,18
ENSMUSG00000030292|Smco2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20611|Ints13,1417,1356,1382,2128,2405,2314,2100,2151,2411,1918,887,2001,572,1529,1051,1576,1414,1571
MSTRG.20612|Fgfr1op2,4628,4910,5014,4434,4179,4267,3751,4135,3885,4668,3598,3861,2181,4136,3691,4473,4074,4820
MSTRG.20613|Tm7sf3,3896,3864,4035,7010,7271,6589,7660,6889,7767,3511,2360,3367,1451,3451,2649,6206,4780,4325
MSTRG.20614|Med21,1035,1098,1051,1430,2443,1449,2232,1816,2332,728,666,937,387,912,695,1416,1246,1177
MSTRG.20615|Gm6654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085238|4930479D17Rik,0,0,6,5,0,14,4,0,0,0,2,0,0,0,0,0,0,6
MSTRG.20610|Tm7sf3,31,14,5,12,18,18,18,16,17,33,15,42,12,19,26,17,8,25
ENSMUSG00000040121|Rep15,4,3,0,6,3,0,3,3,4,8,3,7,3,0,5,0,0,0
MSTRG.20622|1700034J05Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20623|Gm44085,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20621|Ppfibp1,443,336,224,1021,1787,1110,1556,1409,1943,844,744,676,490,597,975,410,298,369
MSTRG.20624|Gm35876,0,0,2,0,0,3,3,2,5,0,2,0,0,0,2,0,0,0
ENSMUSG00000072662|Mansc4,9,7,0,4,0,6,0,12,9,5,15,0,5,5,0,0,0,4
MSTRG.20625|Mrps35,586,500,537,1006,1467,1145,1468,1162,1487,735,559,779,363,677,635,748,611,720
MSTRG.20626|Klhl42,319,301,307,692,642,669,607,552,486,590,301,507,228,384,359,432,420,371
MSTRG.20627|Klhl42,26,18,27,52,24,32,15,32,12,29,34,77,17,38,38,33,16,46
ENSMUSG00000048776|Pthlh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081023|Gm15766,5,0,0,0,2,1,1,3,1,0,0,0,5,3,0,4,0,2
MSTRG.20628|Gm6288,0,0,0,7,5,7,0,9,5,0,8,0,4,0,3,0,0,0
MSTRG.20629|Ccdc91,214,188,166,543,429,527,395,428,398,496,531,453,323,417,530,218,142,176
MSTRG.20630|4933406L23Rik,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20637|Far2os2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20639|Far2os1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20640|Ergic2,2000,1676,1927,2213,2478,2185,2630,2354,2838,1968,1728,2073,984,2144,1606,2096,1916,2436
MSTRG.20642|Gm17216,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
MSTRG.20638|Far2,2188,2412,2252,1063,3261,1616,3499,1989,2889,1253,1246,1014,631,1512,1427,4397,4084,2932
MSTRG.20641|4732416N19Rik,31,18,38,46,32,62,24,35,52,48,38,64,15,37,36,29,21,28
MSTRG.20631|Tmtc1,27,32,12,10,11,10,5,18,11,13,18,3,3,9,17,19,10,29
MSTRG.20632|Gm15763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20634|Gm44020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20635|Gm44021,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MSTRG.20636|Gm44022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20633|Rps4l,67,112,56,346,293,422,350,440,299,203,392,286,240,232,371,100,138,109
MSTRG.20643,56,33,23,258,14,255,19,192,25,197,143,243,92,125,165,67,57,29
MSTRG.20644,2,1,0,13,1,15,0,6,0,10,4,19,2,3,4,1,3,1
MSTRG.20645|Ipo8,1355,1268,996,2925,2975,2686,2882,2717,2993,2119,1421,1943,879,2046,1731,1735,1495,1720
MSTRG.20646|2610017A05Rik,10,17,9,9,6,26,5,23,6,20,2,12,0,11,0,12,0,6
MSTRG.20648|Caprin2,367,363,492,496,152,493,140,311,179,493,147,496,69,252,171,420,350,418
MSTRG.20647|Gm7618,11,21,15,48,11,36,29,28,28,18,13,20,9,26,13,42,32,24
ENSMUSG00000108258|Gm43913,14,9,4,9,17,15,11,12,21,10,0,25,0,6,3,12,15,8
MSTRG.20649|Sinhcaf,520,579,446,1430,2335,1296,2443,1523,2670,923,706,1003,393,769,840,841,619,577
MSTRG.20650|3010003L21Rik,14,28,13,48,125,90,101,125,111,69,54,72,24,36,40,42,34,13
MSTRG.20652|Gm15779,0,0,0,2,0,0,0,3,0,0,3,0,1,4,3,0,0,0
MSTRG.20651|Dennd5b,291,264,170,186,95,131,98,171,80,474,155,475,231,603,332,26,45,30
MSTRG.20653|Dennd5b,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
MSTRG.20654|Gm15781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20655|Gm49058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20655|Gm22578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20656|Gm15780,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
MSTRG.20657|Gm23462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20659|Etfbkmt,92,72,75,199,148,194,168,196,169,137,122,127,100,138,150,162,98,128
MSTRG.20658|Etfbkmt,35,10,13,0,3,10,0,0,2,3,8,1,0,3,7,4,4,5
MSTRG.20660|Amn1,312,456,462,188,139,172,137,185,170,279,325,296,241,278,328,319,333,405
ENSMUSG00000107894|Gm10388,10,7,8,12,0,5,0,3,3,29,11,23,19,13,15,3,5,7
MSTRG.20664|Resf1,1871,2093,1918,1749,1432,1745,1248,1566,1478,2680,2180,2673,1366,2353,2294,1006,1283,1684
MSTRG.20661,7,3,2,2,2,0,3,5,0,7,5,14,4,5,6,2,2,4
MSTRG.20662|Gm15784,38,52,64,98,86,77,94,93,92,67,41,108,31,55,41,66,67,41
MSTRG.20663,27,37,46,67,47,71,52,49,65,73,33,67,22,51,35,48,63,26
ENSMUSG00000096299|Gm21814,7,4,8,5,7,12,7,16,9,6,2,6,0,7,0,4,11,12
ENSMUSG00000094467|Gm24307,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000107976|Gm44043,3,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0
ENSMUSG00000003452|Bicd1,59,34,49,249,229,233,227,239,250,208,115,172,38,173,104,17,23,18
ENSMUSG00000082072|Gm15785,0,7,3,4,7,1,0,7,3,5,2,3,0,2,0,2,2,0
MSTRG.20665|Gm7353,474,478,482,459,475,614,508,570,535,400,462,378,259,394,398,495,512,412
MSTRG.20666|Gm3375,36,33,43,109,154,114,141,95,120,72,101,58,65,64,86,69,60,36
ENSMUSG00000107413|Gm20553,1,1,0,0,0,0,0,0,3,7,13,2,18,8,16,0,4,4
MSTRG.20670|Mir291a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20671|Mir292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20672|Mir291b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20673|Mir293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20674|Mir294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20675|Mir295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20669|Nlrp12,1264,1526,1584,76,156,169,160,171,150,558,433,436,221,583,376,1114,1125,1277
MSTRG.20669|Mir292b,11,2,6,2,2,11,3,2,2,4,3,2,1,3,3,4,7,4
MSTRG.20679|Gm44151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20678|Cacng8,11,0,8,23,3,0,77,73,41,25,4,3,2,0,72,0,0,13
MSTRG.20678|Gm23450,0,0,2,60,57,104,7,11,15,5,294,36,185,21,247,39,20,1
ENSMUSG00000107985|Gm35037,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0
MSTRG.20676|Prkcg,987,776,1422,220,349,428,447,314,639,1411,2406,2128,1239,1128,1650,636,838,814
MSTRG.20676|Myadm,8443,10665,9331,1094,1476,1307,1728,1374,1565,5846,22963,5134,11110,7793,18959,3431,3485,5355
MSTRG.20677|Prkcg,5,6,2,0,3,0,0,0,0,2,3,17,2,5,4,2,6,5
MSTRG.20680|Tarm1,596,612,447,169,218,172,238,127,232,606,3677,855,2089,681,3542,299,265,535
MSTRG.20681|Gm44165,28,12,12,3,6,3,8,3,5,5,72,20,53,14,69,5,13,7
MSTRG.20682|AC240460.1,3,10,3,11,0,5,6,4,4,5,0,5,0,0,14,0,0,0
MSTRG.20683|Gm44921,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0
MSTRG.20685|Ndufa3,1648,1613,1486,1958,1619,2253,2033,2181,1567,1934,2557,2476,1286,1821,2586,1774,1987,1537
MSTRG.20686|Tfpt,287,344,245,562,516,585,587,653,525,438,431,580,304,440,444,318,304,322
MSTRG.20688|Gm15927,10,11,18,25,30,14,25,15,32,20,16,24,26,19,32,18,22,27
MSTRG.20689|Cnot3,5890,6269,5560,6907,6866,8140,7079,7586,7133,6124,5172,6422,2930,5488,5246,5601,6276,5089
MSTRG.20690|Tmc4,7370,7930,8280,1819,3322,2208,2383,3419,2525,1894,2522,3678,3091,3896,5075,7925,3303,5327
MSTRG.20690|Mboat7,3275,3245,4412,3165,2100,3317,3433,2385,2884,5022,7047,2759,1901,3376,4219,1043,5695,4872
MSTRG.20692|Tsen34,1024,1059,1278,762,988,837,1088,893,970,970,1395,766,843,1052,1289,1195,986,1103
MSTRG.20687|Prpf31,783,736,751,3727,6323,3867,5454,4205,5852,2616,1447,2428,944,2024,1763,1428,1246,1077
MSTRG.20689|Mir3572,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0
MSTRG.20690|Leng1,69,70,103,67,54,143,45,18,46,76,7,238,31,83,52,100,20,45
MSTRG.20691|Gm15929,7,1,3,2,9,5,9,4,1,5,9,6,0,3,5,7,0,8
ENSMUSG00000108765|Gm44580,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20693|Gm7363,24,22,34,44,40,26,35,36,32,42,13,21,16,23,15,49,41,34
MSTRG.20694|9430041J12Rik,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
MSTRG.20695|Lair1,3892,4030,3765,979,1462,1163,1477,1215,1241,2063,6863,2368,4002,2554,6923,4989,4894,4749
MSTRG.20695|Gm15928,549,434,421,56,2,2,107,42,61,170,295,125,232,201,422,442,584,645
MSTRG.20696|Lair1,26,35,14,122,31,101,72,73,43,74,19,52,11,18,16,107,98,19
MSTRG.20706|Pirb,13912,16650,14494,1004,1380,1213,1735,1085,1474,12474,46552,14030,27831,16544,38658,6798,8159,13042
MSTRG.20706|Gm15922,1169,1241,1173,125,116,155,152,161,150,1774,5996,1761,2691,2679,4303,581,497,841
MSTRG.20706|Gm15930,19,18,35,5,3,6,5,2,7,42,111,43,76,35,85,13,15,23
MSTRG.20706|Gm15925,361,455,353,50,50,62,71,59,36,422,1135,705,1365,399,821,190,354,427
MSTRG.20706|Pira2,1280,1417,1107,159,137,199,153,170,138,1808,4802,2432,2981,2384,5100,539,638,991
MSTRG.20706|Gm15448,219,285,272,50,42,54,43,36,34,381,1271,368,843,551,1109,181,137,279
MSTRG.20707|Pira2,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0
MSTRG.20706|Gm10693,11,14,13,6,3,11,0,8,0,19,70,31,45,28,62,16,8,14
MSTRG.20706|Gm14548,1103,1168,1007,121,89,147,135,153,111,1448,4057,1868,2383,2126,3376,482,477,829
MSTRG.20706|Lilra6,663,713,607,82,72,73,91,87,74,960,2650,967,1589,1267,2191,309,378,495
MSTRG.20684|Rps9,28034,30930,31761,33795,34121,32094,33291,29498,30913,26069,31780,26176,18276,26315,30664,32062,26894,28663
ENSMUSG00000063838|Cdc42ep5,12,0,0,15,0,26,0,13,0,8,10,23,23,0,21,0,0,0
MSTRG.20708|Lilra5,14,14,13,0,0,0,0,0,0,61,648,123,335,106,537,27,21,66
MSTRG.20697|Gm15931,548,778,519,48,116,73,101,79,64,1394,7023,1909,4216,1794,6163,554,544,1174
MSTRG.20698|Ncr1,68,23,14,129,0,61,0,98,0,14,0,53,0,17,6,7,2,15
MSTRG.20709|Gp6,77,43,12,38,4,36,13,44,18,178,416,137,255,143,472,26,26,32
MSTRG.20710|Gm25349,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20711|Gm24752,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1
MSTRG.20699|9430041J12Rik,3,0,2,0,0,0,0,0,0,0,9,0,0,0,8,4,0,0
MSTRG.20700|9430041J12Rik,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
MSTRG.20701|Gm23741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20702|Ttyh1,71,41,52,20,9,29,24,21,21,88,142,128,93,100,125,130,132,83
MSTRG.20703|D030047H15Rik,0,0,0,6,2,6,0,0,3,2,0,9,0,0,1,3,0,0
MSTRG.20704|Leng8,11075,10342,12294,8237,4156,9239,5302,7394,3618,9936,12220,9143,6336,8893,12111,11667,12283,11130
MSTRG.20705|Leng9,110,144,94,183,141,134,120,180,130,394,1079,313,557,383,957,149,159,132
MSTRG.20712|Tnnt1,307,292,259,75,152,81,142,166,148,185,81,102,52,227,102,192,180,207
MSTRG.20719|Syt5,10,19,0,56,0,40,9,23,0,46,40,85,15,28,34,0,0,0
MSTRG.20716|Dnaaf3,186,194,226,318,310,513,495,487,360,224,584,228,326,209,713,301,269,218
MSTRG.20716|Tnni3,34,50,18,40,59,33,30,13,21,42,57,78,30,37,19,86,38,79
MSTRG.20717|Gm15873,6,0,4,12,12,15,7,15,11,0,21,0,2,11,10,11,3,3
MSTRG.20718,25,13,27,23,28,39,31,27,31,15,21,32,6,12,20,12,26,15
MSTRG.20713|Rdh13,100,75,117,602,551,604,648,497,640,358,333,286,248,269,348,184,64,156
MSTRG.20713|Gm24605,0,0,0,1,0,8,0,1,1,0,0,3,0,0,0,0,0,0
MSTRG.20713|Gm15494,8,2,9,3,2,0,0,3,1,1,4,0,2,3,1,2,0,7
MSTRG.20714|Eps8l1,1038,584,1701,1330,855,769,533,2008,1310,1195,877,667,94,1914,316,1026,494,1748
MSTRG.20715|Ppp1r12c,5760,5622,6581,5191,5130,5872,5165,5699,4736,5257,5497,5218,3281,5375,5723,5453,5293,5430
MSTRG.20724|Hspbp1,201,126,154,2067,1967,1961,2076,1782,1998,1256,985,1178,587,860,1104,400,313,244
MSTRG.20725|Brsk1,9,7,0,36,43,17,37,37,43,20,43,0,47,36,40,34,11,16
MSTRG.20726|Tmem150b,92,58,44,224,381,211,393,322,363,120,415,107,185,233,398,119,90,50
MSTRG.20721|Gm44877,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20720|Ppp6r1,13301,12605,12833,22525,21687,24742,22388,23153,21487,17008,14285,16069,8202,15311,16014,16698,16183,14845
MSTRG.20720|Tmem86b,7,6,7,6,8,12,15,7,7,4,8,32,3,4,8,28,7,4
MSTRG.20723|Gm44878,0,0,3,16,4,14,7,11,9,2,13,7,4,2,6,3,8,5
MSTRG.20722|Gm6855,8,2,5,19,15,24,14,12,11,7,8,4,3,7,17,11,10,14
MSTRG.20730|Tmem238,46,24,23,361,305,408,326,430,338,419,132,509,102,239,215,73,68,27
MSTRG.20729|Kmt5c,8553,8282,9036,6706,6941,8158,7811,8078,7061,6980,6096,6816,2947,6893,5888,9080,9261,7824
MSTRG.20731|Cox6b2,517,389,362,1654,298,1793,404,1114,241,2002,464,2172,248,1020,493,1234,964,550
ENSMUSG00000092518|Fam71e2,4,3,0,3,6,7,3,0,9,6,4,0,0,2,0,0,6,5
MSTRG.20728|Kmt5c,25,37,8,25,14,20,18,36,23,22,13,13,16,24,7,27,31,44
MSTRG.20727|Cox6b2,18,31,21,10,15,22,15,19,15,42,11,41,9,22,12,24,27,20
ENSMUSG00000053550|Shisa7,3,0,0,0,0,0,3,5,0,0,15,0,6,0,7,3,0,0
MSTRG.20734|Isoc2b,506,549,503,270,167,357,134,254,180,320,368,309,175,320,347,406,335,346
MSTRG.20735|Isoc2a,193,227,201,1093,777,1057,850,1047,736,685,553,698,318,504,635,319,282,214
ENSMUSG00000035279|Ssc5d,11,4,0,6,0,0,3,9,0,8,6,0,4,10,0,0,0,0
ENSMUSG00000030433|Sbk2,9,4,6,18,0,21,4,24,0,7,12,0,6,7,26,0,8,0
MSTRG.20736|Zfp628,1173,782,673,1075,969,1516,920,901,755,799,1589,1616,773,1230,1115,899,977,498
MSTRG.20736|Nat14,16,296,503,574,301,352,349,934,499,1004,31,163,206,202,511,424,369,422
MSTRG.20737|Zfp579,480,398,261,1048,288,928,334,839,318,590,721,619,336,571,920,506,376,295
MSTRG.20732|Rpl28,22958,22946,20710,33316,32337,38155,32590,37347,28943,25698,17855,30754,11017,21530,20483,29517,30505,21578
MSTRG.20733|Ube2s,10062,9914,10761,7423,10555,7626,10236,8537,10474,8635,4077,7975,2341,9314,5416,10521,9144,9639
ENSMUSG00000035191|Rfpl4,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4
ENSMUSG00000083649|Rasl2-9,7,0,0,3,2,0,0,2,0,5,7,0,3,4,10,0,12,8
MSTRG.20738|Vmn1r55,21,28,19,12,13,6,11,9,9,22,20,41,10,14,11,18,12,16
ENSMUSG00000092953|Gm26217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000118215|Vmn1r55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109495|Gm47692,9,7,10,10,11,6,13,5,10,9,7,7,6,10,8,12,15,9
MSTRG.20745|Zfp524,918,1229,1169,590,522,766,579,678,646,641,987,699,527,732,780,1059,476,583
MSTRG.20745|Zfp865,2757,2173,2596,3318,2262,3690,2495,3492,2023,3134,2387,2746,1177,2901,2352,2380,3487,1961
MSTRG.20745|Gm44973,0,0,0,0,11,20,0,0,0,0,35,0,0,0,0,0,0,38
MSTRG.20745|Ccdc106,17,8,25,7,5,15,1,4,4,5,2,11,6,3,8,9,13,32
MSTRG.20747|Zfp580,233,202,216,283,134,390,165,315,118,206,327,231,171,180,326,249,226,147
MSTRG.20748|Gm15510,10,27,12,35,22,22,19,20,5,26,34,16,15,12,33,30,17,16
MSTRG.20749|Gm38941,0,2,0,0,0,0,0,2,2,1,2,0,0,2,0,0,0,1
MSTRG.20751|U2af2,5568,4605,5428,11269,13310,12256,11436,11455,13407,9785,5335,9151,3706,7803,6358,6584,6208,5665
MSTRG.20744|Fiz1,1849,1818,1695,2436,2638,2913,2496,2500,2631,2071,1845,2192,1091,1946,1909,1963,1890,1718
MSTRG.20745|4632433K11Rik,880,782,705,696,1157,599,1123,830,1191,774,509,911,414,866,1103,947,870,1790
MSTRG.20746|Zfp784,6,3,16,13,0,23,4,11,0,15,13,6,10,6,13,44,6,0
MSTRG.20750|Gm45133,212,164,193,283,280,253,258,286,270,249,175,275,121,242,196,164,213,215
MSTRG.20751|Epn1,6923,7691,7856,10196,7871,11762,9156,10627,8137,10768,13561,10712,7248,9857,13010,7265,7117,6138
MSTRG.20740|Zfp787,833,782,888,1089,1046,1090,1047,1106,956,803,930,667,551,865,1110,1058,879,745
MSTRG.20741|4933431C10Rik,57,43,18,42,23,43,28,27,32,26,37,20,9,42,40,36,39,55
MSTRG.20740|Gm45841,4,2,9,6,2,14,1,2,2,1,2,2,1,1,1,5,1,1
MSTRG.20742|Gm36371,30,26,36,29,28,8,15,16,15,22,21,56,12,23,19,39,33,39
MSTRG.20739,22,28,35,8,10,26,3,7,5,16,15,46,7,16,15,15,30,16
MSTRG.20743|Zfp444,535,526,527,1242,1188,1387,1306,1328,1342,855,984,705,569,651,1169,658,595,552
MSTRG.20743|Gm45148,9,8,4,19,11,15,12,22,11,18,5,16,7,12,7,6,13,5
MSTRG.20752|Zfp667,56,80,52,79,125,97,130,123,156,81,118,87,73,101,99,72,94,50
MSTRG.20753|Zfp583,49,41,45,173,112,124,96,129,93,73,87,144,33,77,114,46,49,59
ENSMUSG00000109080|Gm38944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109398|Gm3854,13,19,14,39,25,45,31,26,26,27,20,37,0,10,30,12,21,21
MSTRG.20754|Zfp78,185,159,150,55,62,62,49,90,67,64,32,50,25,68,50,308,316,173
MSTRG.20755|Zfp28,425,420,478,195,166,185,146,166,184,172,337,169,157,256,284,410,498,419
ENSMUSG00000093536|Smim17,2,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
ENSMUSG00000090179|Gm16307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000045929|Gm20715,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ENSMUSG00000090824|Olfr1344,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,2,0,0
ENSMUSG00000089780|Gm16306,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSMUSG00000002265|Peg3,8,3,4,0,0,0,0,0,0,15,6,0,5,12,3,0,0,0
MSTRG.20756,123,140,80,63,20,78,28,66,23,148,18,147,41,122,90,70,105,74
MSTRG.20757,39,31,29,36,11,34,15,35,16,47,8,52,16,43,42,25,30,24
MSTRG.20758,43,32,27,24,15,20,27,19,14,65,6,90,27,64,52,7,15,5
